,SalePrice,SqFt1stFloor,SqFtHalfFloor,SqFt2ndFloor,SqFtUpperFloor,SqFtTotLiving,SqFtTotBasement,SqFtFinBasement,SqFtGarageBasement,SqFtGarageAttached,DaylightBasement,SqFtOpenPorch,SqFtEnclosedPorch,SqFtDeck,BrickStone,Bedrooms,BathHalfCount,Bath3qtrCount,BathFullCount,YrBuilt,Longitude,Latitude,cluster
226,666040,1490,0,1320,0,2990,870,180,690,0,1,300,0,0,0,5,0,1,2,2016,-122.1454538,47.49568,4
227,780000,1490,0,0,0,2690,1330,1200,0,0,1,0,0,720,0,5,0,1,2,1968,-122.120025,47.5703934,2
228,320000,1440,0,0,0,1440,0,0,0,0,0,0,0,0,0,2,0,1,1,1952,-122.188604,47.4583214,3
229,499900,730,0,760,0,1800,700,310,390,0,1,60,0,60,0,3,1,2,1,2019,-122.3490074,47.5157556,1
230,617000,1240,0,1270,0,2510,0,0,0,450,0,130,0,0,0,3,1,0,2,2006,-122.1434183,47.4914971,4
231,920000,1380,0,1060,0,2440,0,0,0,600,0,160,0,0,0,4,1,1,1,1972,-122.1683576,47.6412392,4
232,1325000,1780,0,0,0,1930,1320,150,290,0,0,0,0,0,0,3,0,1,1,1926,-122.3130938,47.6353408,2
233,1000000,1540,0,0,0,1920,670,380,290,260,1,0,0,0,0,4,0,1,1,1974,-122.1744303,47.6061886,2
234,340000,1080,0,0,0,1080,0,0,0,0,0,0,0,190,0,3,0,0,1,1958,-122.3788368,47.5089274,3
235,649000,1140,0,0,0,1610,1090,470,0,0,0,0,0,70,0,3,0,1,1,1940,-122.3851101,47.6894368,3
236,365000,1180,0,0,0,2000,1100,820,280,230,1,0,0,0,0,4,0,2,1,1977,-122.2893644,47.3669131,2
237,960000,1570,0,0,0,2460,1570,890,0,0,0,80,0,0,0,4,0,2,1,1965,-122.3807456,47.6860109,2
238,650000,2110,0,0,0,2110,0,0,0,0,0,0,0,480,0,3,0,1,1,1950,-122.3504972,47.4480505,3
239,663000,1690,0,0,0,2320,1180,630,550,0,1,0,0,230,0,3,0,2,1,1963,-122.2007803,47.7042561,2
240,821888,1920,0,0,0,2680,1460,760,590,0,1,0,0,350,0,4,1,1,1,1961,-122.1705735,47.5540192,2
241,611101,480,0,490,0,1450,480,480,0,0,0,0,110,380,0,3,0,1,1,2017,-122.3151675,47.5817399,1
242,250000,1260,0,0,0,1260,0,0,0,0,0,110,0,0,0,3,0,0,1,1942,-122.1975871,47.3668927,3
243,415000,2390,0,0,0,2390,0,0,0,480,0,0,0,0,0,3,1,1,1,1978,-122.2696057,47.2619216,3
244,774950,880,0,1320,0,2200,0,0,0,420,0,140,0,0,0,3,1,0,2,2019,-122.1422356,47.4930119,4
245,1355000,1200,0,1200,0,2400,950,0,0,0,0,120,0,170,0,4,0,0,2,1922,-122.3144997,47.6360972,4
246,1175000,540,0,650,650,1840,0,0,0,0,0,0,80,360,0,3,1,1,1,2017,-122.3005641,47.616767,1
247,431000,960,0,0,0,960,380,0,0,0,0,100,0,0,0,3,0,0,1,1919,-122.3126882,47.5517276,3
248,550000,980,0,0,0,1310,980,330,0,0,0,0,0,0,0,3,0,0,1,1918,-122.3869846,47.5355601,3
249,550000,1730,0,0,0,3400,1730,1670,0,480,1,90,0,0,0,5,0,2,1,1967,-122.1965244,47.7690885,2
250,979990,1370,0,1660,0,3030,0,0,0,830,0,210,0,0,0,4,0,1,2,2018,-122.1363548,47.4849952,4
251,320000,1150,0,0,0,1150,0,0,0,460,0,300,0,0,0,3,0,0,1,1961,-122.288935,47.3848124,3
252,265000,1180,0,0,0,1990,1150,810,340,0,1,0,0,0,20,4,1,1,1,1965,-122.1940349,47.408374,2
253,715000,460,0,410,480,1350,0,0,0,0,0,0,0,220,0,2,0,1,1,2019,-122.380551,47.6728648,1
254,800000,2580,1200,0,0,3780,0,0,0,420,0,0,0,340,0,7,0,1,2,1966,-122.1139282,47.6338414,4
255,1025000,2420,0,0,0,4400,2420,1980,440,0,1,110,0,660,0,4,1,2,1,1967,-122.2362382,47.5362845,2
256,370000,640,260,0,0,900,190,0,0,0,0,0,0,0,0,1,0,0,1,1932,-122.3843801,47.5169821,3
257,1200000,570,0,590,0,1460,500,300,200,0,0,0,0,0,0,3,1,1,2,2017,-122.3143252,47.6246208,1
258,677000,1300,0,0,0,1850,1250,550,580,0,1,0,0,150,0,4,0,2,1,1959,-122.3569479,47.7575917,2
259,525500,1170,0,0,0,1690,1120,520,600,0,1,0,0,600,0,3,0,2,1,1962,-122.2980214,47.7325431,2
260,850000,2710,0,0,0,2710,0,0,0,560,0,70,0,430,0,4,1,1,1,1980,-122.237666,47.7041916,4
261,670000,1150,0,0,0,1510,1150,360,0,0,0,0,0,0,100,3,0,1,1,1949,-122.2995026,47.5416945,0
262,403950,590,0,640,0,1380,570,150,420,0,1,80,0,0,0,2,1,1,1,2016,-122.1607881,47.4868849,1
263,660000,1320,0,0,0,2070,1260,750,510,0,1,0,0,140,0,4,1,1,1,1966,-122.3344937,47.7653691,2
264,419950,590,0,640,0,1380,570,150,420,0,1,80,0,0,0,2,1,1,1,2016,-122.1610867,47.4872003,1
265,620000,700,570,0,0,1270,680,0,0,0,0,140,0,620,0,2,1,0,1,1901,-122.3538018,47.6747779,3
266,610000,1800,0,0,0,1800,0,0,0,440,0,0,0,0,16,3,1,0,1,1957,-122.3890245,47.5461212,3
267,1150000,1580,0,0,0,3160,1580,1580,0,0,1,0,0,310,0,5,0,2,1,1960,-122.1737493,47.5876343,2
268,905000,930,480,0,0,1410,930,0,0,0,0,0,0,290,0,3,0,0,2,1948,-122.2846042,47.6747804,3
269,554950,1151,0,1399,0,2550,0,0,0,380,0,145,0,0,0,4,0,1,2,2018,-122.214681,47.381129,4
270,325000,780,0,0,0,1560,780,780,0,0,1,0,0,252,0,3,0,1,1,1968,-122.31179,47.3726282,2
271,425000,940,0,0,0,1880,1250,940,0,310,1,0,0,300,0,4,1,0,1,1956,-122.3501191,47.4734424,2
272,700000,1070,590,0,0,1660,1170,0,0,0,0,180,0,0,0,4,0,0,1,1914,-122.3231778,47.6726514,3
273,510000,1700,0,0,0,1700,0,0,0,510,0,90,0,0,0,4,0,1,1,1967,-122.2034674,47.7042707,3
274,475000,1760,0,0,0,1760,0,0,0,360,0,0,0,0,0,4,0,0,1,1952,-122.3534997,47.5011643,3
275,465000,610,0,0,0,610,0,0,0,0,0,60,0,0,0,1,0,0,1,1921,-122.3478731,47.692251,3
276,775000,1720,0,0,0,1720,0,0,0,0,0,100,0,360,0,4,0,1,1,1953,-122.199727,47.7013728,3
277,240000,1130,0,0,0,2110,1130,980,0,440,1,0,0,110,0,5,0,1,1,1966,-122.2899634,47.3418994,2
278,915000,690,0,710,0,1840,650,440,210,0,1,30,70,580,0,3,1,1,2,2018,-122.3000552,47.594949,1
279,750000,1300,0,780,0,2080,1300,0,340,0,0,80,0,0,0,4,1,0,1,1936,-122.2904965,47.7188533,3
280,650000,1620,0,0,0,1870,1010,250,260,0,0,0,0,0,0,3,0,1,1,1947,-122.2808685,47.7096703,3
281,352250,1304,0,0,0,1304,0,0,0,440,0,0,0,309,0,3,0,0,2,1967,-122.3181657,47.3669122,3
282,895888,2260,630,0,0,3540,1830,650,460,0,1,400,230,0,0,6,1,2,2,1966,-122.153774,47.5929918,2
283,178000,1270,0,0,0,1270,620,0,0,310,0,0,0,0,25,3,1,0,1,1959,-122.2847368,47.3777838,3
284,590000,1380,0,0,0,2380,1120,1000,0,0,0,0,0,0,0,5,1,1,2,1955,-122.1510784,47.5766992,2
285,479250,2190,0,0,0,3270,1570,1080,490,50,0,0,0,0,0,4,0,1,2,1978,-122.3857621,47.309205,2
286,1300000,2000,0,0,0,2840,1860,840,730,0,1,0,0,0,0,5,0,2,1,1977,-122.2306537,47.5440684,2
287,550000,1930,0,0,0,2630,1470,700,770,0,0,40,0,480,0,4,0,2,1,1980,-122.3352121,47.4549423,2
288,353000,1390,0,410,0,1800,0,0,0,0,0,0,0,120,0,3,0,1,1,1982,-122.3528247,47.3134801,3
289,515000,1260,0,0,0,2040,1260,780,180,0,0,0,0,0,0,5,1,0,1,1942,-122.2778889,47.5410953,2
290,1209233,1200,0,1610,0,2810,0,0,0,420,0,150,0,0,0,5,0,0,3,2017,-122.2360885,47.712638,4
291,475000,2490,0,0,0,1890,0,0,0,0,0,0,0,0,0,4,0,1,1,1968,-122.1187515,47.471583,3
292,253000,960,0,0,0,960,200,0,0,430,0,0,0,0,0,2,0,0,1,1942,-122.1894456,47.4972043,3
293,1050000,1100,0,1250,0,2500,1100,150,0,0,0,280,0,220,0,7,0,0,2,1903,-122.3334525,47.6881438,4
294,588500,1120,0,1180,0,2470,620,170,450,0,1,0,0,0,0,5,1,0,2,2018,-122.2979535,47.4950942,2
295,620000,1179,0,1767,0,2946,0,0,0,440,0,72,0,0,0,5,1,0,2,2018,-122.166231,47.327453,4
296,563500,1210,0,0,0,1210,0,0,0,320,0,40,160,0,0,3,0,0,1,1955,-122.1490048,47.5761091,3
297,635000,1830,0,0,0,1830,150,0,0,0,0,0,0,40,0,3,1,1,0,1944,-122.3136588,47.7167679,3
298,1750000,1030,250,890,0,3060,890,890,0,0,0,100,0,400,0,4,1,0,2,1905,-122.3096342,47.6261959,2
299,745000,770,0,930,0,1700,0,0,0,0,0,0,0,0,0,4,1,2,1,2019,-122.2782894,47.5476493,1
300,749000,780,0,890,0,2120,850,450,400,0,0,0,0,70,0,4,1,1,2,2019,-122.3122508,47.7537289,1
301,1000000,1450,0,0,0,2750,1400,1300,0,0,1,0,0,420,0,5,0,1,2,1942,-122.2360066,47.5744401,2
302,900000,1370,0,0,0,2740,1370,1370,0,400,1,0,0,200,0,3,0,2,1,1956,-122.2443816,47.5886502,2
303,714000,480,0,480,0,1420,460,460,0,0,1,0,0,440,0,3,1,1,1,2019,-122.3650729,47.6743877,1
304,715000,1160,0,0,0,1580,1140,420,520,0,1,0,0,180,0,3,0,1,1,1969,-122.1500052,47.6730471,2
305,631000,1410,0,0,0,1410,0,0,0,400,0,190,0,0,0,3,1,0,1,1955,-122.1266141,47.6344093,3
306,815000,900,0,0,0,2040,1140,1140,0,240,1,0,0,60,0,3,0,1,1,1947,-122.4070517,47.6537001,2
307,600000,520,0,520,500,1540,0,0,0,0,0,0,0,490,0,3,1,1,1,2016,-122.3632249,47.5587699,1
308,1320000,1670,0,0,0,2340,1200,670,530,0,1,0,0,410,0,4,1,1,1,1959,-122.1926516,47.6076199,2
309,690000,1380,0,0,0,1980,900,600,0,0,0,110,0,210,0,3,0,1,1,1929,-122.3163252,47.5655485,3
310,250000,1280,0,0,0,1280,0,0,0,0,0,100,0,0,0,3,0,0,1,1966,-122.368774,47.3069109,3
311,365000,990,0,0,0,990,0,0,0,0,0,0,0,0,100,1,0,0,1,1932,-122.3182361,47.5135674,0
312,590000,1410,0,0,0,2110,1000,700,300,250,1,0,0,230,0,3,0,1,2,1977,-122.1201572,47.7710658,2
313,1340000,1720,0,0,0,2720,1150,1000,0,550,1,210,0,0,0,4,0,1,2,1962,-122.1541547,47.5655682,2
314,1050000,1250,0,0,0,2450,1200,1200,0,300,0,70,0,450,0,2,1,1,1,1949,-122.2667885,47.6825956,2
315,860000,650,0,580,0,1810,580,580,0,0,1,0,60,610,0,4,1,1,1,2019,-122.3068992,47.5982339,1
316,575000,800,0,0,0,1120,780,320,0,0,0,0,0,120,0,3,1,1,1,1977,-122.311379,47.7663977,3
317,1049950,1890,0,1970,0,5250,1390,1390,0,720,1,340,0,0,0,6,0,2,3,2016,-122.1477153,47.5057655,4
318,1674990,1430,0,1740,0,3170,0,0,0,440,0,0,0,0,0,5,1,0,4,2018,-122.1641189,47.6993931,4
319,635000,1190,0,0,0,2000,1100,810,290,190,1,0,0,160,0,4,1,1,1,1978,-122.092659,47.760982,2
320,420000,790,410,0,0,1200,0,0,0,0,0,120,70,0,0,4,0,0,1,1900,-122.3488767,47.687826,3
321,659000,460,0,500,360,1320,0,0,0,0,0,0,0,120,0,3,1,0,2,2018,-122.3821644,47.5539881,1
322,903000,990,540,0,0,1530,990,0,180,0,0,0,0,0,0,3,1,0,1,1927,-122.3583652,47.6698443,3
323,761100,1350,0,0,0,1810,1350,460,0,0,0,70,0,350,100,3,0,1,1,1950,-122.4019474,47.6375573,0
324,425000,1270,0,0,0,2070,1230,800,0,0,1,0,0,310,0,3,0,1,1,1976,-122.2792405,47.3805363,2
325,369950,260,0,180,0,670,230,230,0,0,1,0,0,80,0,2,0,2,0,2018,-122.3603439,47.5685208,1
326,475000,2360,0,0,0,2360,0,0,0,0,0,0,0,0,90,4,1,0,1,1955,-122.3598797,47.7739327,0
327,1540000,890,0,0,0,890,0,0,0,0,0,0,0,0,0,2,0,0,1,1941,-122.2038307,47.6789352,3
328,500000,930,0,0,0,1730,1230,800,0,0,1,0,0,0,0,3,0,0,1,1954,-122.2954994,47.5587705,2
329,610000,1390,0,1060,0,2450,0,0,0,480,0,200,0,0,0,4,1,1,1,1967,-122.0980676,47.6304581,4
330,1525000,1190,0,1130,0,2320,0,0,0,510,0,70,0,0,0,4,1,0,2,2018,-122.2708105,47.6726582,4
331,489950,984,0,1350,0,2334,0,0,0,418,0,198,0,0,0,3,1,0,2,2018,-122.136385,47.352008,4
332,250000,1300,0,0,0,1300,1300,0,0,290,0,400,0,0,0,2,0,0,1,1955,-122.2205381,47.2938513,3
333,655000,770,340,0,0,1110,770,0,240,0,0,0,0,80,0,4,0,0,1,1944,-122.3797309,47.6833613,3
334,789950,1711,0,1477,0,3188,0,0,0,580,0,25,0,0,0,4,1,1,2,2019,-122.1573894,47.4361968,4
335,300000,1280,0,0,0,1280,920,0,0,0,1,0,0,0,0,3,0,1,1,1959,-122.3483599,47.5068428,3
336,865000,1560,0,0,0,2880,1320,1320,0,580,1,0,0,290,30,4,0,1,2,1970,-122.2005073,47.5150437,2
337,1519950,1350,0,1750,0,3100,0,0,0,620,0,280,0,0,0,5,0,1,2,2018,-122.1746072,47.6707095,4
338,1650000,1530,1370,0,0,3220,1120,320,0,360,0,0,0,290,0,4,1,1,1,1924,-122.3029646,47.6345474,2
339,1240000,1740,0,1060,0,2800,670,0,670,0,1,0,0,0,0,4,1,1,1,1961,-122.2202224,47.5505909,2
340,725000,1160,650,0,0,1810,1220,0,220,0,0,80,0,0,0,4,1,1,1,1921,-122.351958,47.662656,3
341,700000,460,0,480,0,1260,320,320,0,0,1,0,0,470,0,3,0,0,2,2018,-122.3115211,47.6038126,1
342,766000,810,410,0,0,1220,790,0,310,0,0,0,0,50,0,4,0,0,1,1945,-122.3904936,47.6769718,3
343,610000,1220,0,0,0,1790,1200,570,620,0,1,0,220,0,0,3,0,1,1,1958,-122.1249784,47.6090955,2
344,480000,640,0,640,0,1660,570,380,190,0,1,0,0,0,0,3,1,0,2,2008,-122.3225301,47.541034,1
345,599000,380,0,380,0,1100,340,340,0,0,1,0,0,0,0,2,0,2,0,2017,-122.3063704,47.5999935,1
346,630000,1130,0,0,0,1130,0,0,0,280,0,0,0,0,0,1,0,1,1,1953,-122.3213212,47.6965966,3
347,774950,680,0,680,0,1730,610,370,240,0,1,0,0,120,0,3,1,1,2,2017,-122.2975318,47.59631,1
348,1450000,1070,0,1200,0,2620,1070,350,0,440,1,0,0,0,40,3,1,1,1,1940,-122.4099849,47.6438032,0
349,695000,470,0,360,0,1200,370,370,0,0,1,0,0,400,0,2,0,1,1,2017,-122.3802804,47.6907913,1
350,1169000,750,0,750,0,1940,700,440,260,0,1,0,0,500,0,4,0,1,3,2019,-122.3111474,47.6095968,1
351,499999,420,0,420,0,840,250,0,250,0,0,0,110,360,0,2,1,0,1,2018,-122.3631752,47.5569135,1
352,1281370,3030,0,2240,0,5270,0,0,0,760,0,0,0,0,0,3,1,0,2,1928,-122.35673,47.733662,4
353,410000,1310,0,0,0,1910,600,600,0,480,0,0,0,0,0,4,0,1,1,1967,-122.2238105,47.4801601,3
354,330000,920,0,0,0,920,0,0,0,0,0,0,0,0,0,2,0,0,1,1948,-122.3307506,47.5046223,3
355,640000,610,0,570,0,1640,460,460,0,0,1,90,0,70,0,3,0,0,3,2015,-122.3023205,47.5924424,1
356,634902,410,0,370,0,1190,410,410,0,0,1,0,0,260,0,2,0,1,1,2017,-122.298037,47.6211545,1
357,480000,870,0,0,0,870,0,0,0,0,0,80,0,0,0,2,0,0,1,1903,-122.3057699,47.6082759,3
358,257000,1090,0,0,0,1090,0,0,0,310,0,40,0,200,0,3,0,0,1,1958,-122.3142049,47.4956128,3
359,1600000,1110,0,1210,0,2320,0,0,0,0,0,0,0,340,0,3,1,1,1,1976,-122.2141312,47.6029724,4
360,365000,1480,0,0,0,1480,0,0,0,0,0,0,0,0,0,4,0,0,1,1954,-122.3428027,47.4837362,3
361,364950,1430,0,0,0,1430,0,0,0,0,0,0,0,220,0,4,0,0,1,1958,-122.1802762,47.4509133,3
362,889602,1330,0,1690,0,3020,0,0,0,420,0,200,0,0,0,5,0,1,2,2017,-122.1704554,47.5336218,4
363,750000,480,0,500,0,1430,450,450,0,0,1,0,0,290,0,3,0,1,1,2017,-122.3804422,47.690348,1
364,442600,950,0,0,0,950,710,0,0,0,0,50,0,0,0,2,0,0,1,1926,-122.3886695,47.5836829,3
365,395000,880,0,0,0,880,420,0,0,0,0,100,0,340,0,2,0,0,1,1921,-122.3928836,47.5410203,3
366,970000,1120,0,860,0,2840,860,860,0,0,0,150,0,0,0,4,1,1,1,1913,-122.3702963,47.6423215,2
367,575000,460,0,430,520,1410,0,0,0,0,0,0,50,250,0,3,0,1,1,2017,-122.3640719,47.5653923,1
368,599000,520,0,340,0,1350,490,490,0,0,1,0,0,470,0,3,1,0,2,2017,-122.3877522,47.5416233,1
369,875000,1810,0,0,0,3180,1810,1370,440,0,1,0,0,0,100,5,0,1,1,1957,-122.3687341,47.7223625,0
370,640000,910,630,0,0,1540,0,0,0,0,0,50,0,0,0,4,0,0,1,1910,-122.3948756,47.6720821,3
371,558000,1280,470,0,0,2760,1280,1010,260,0,0,0,0,0,0,2,1,0,2,1950,-122.357848,47.722093,2
372,725000,970,400,0,0,1370,970,0,200,0,0,0,0,0,0,4,1,0,1,1929,-122.3887305,47.5858884,3
373,760000,920,0,1360,0,2280,0,0,0,460,0,0,0,85,0,4,1,0,2,2016,-122.3638735,47.5587226,4
374,399950,1040,0,0,0,1540,1040,500,470,0,0,0,0,80,0,4,1,1,1,1963,-122.2953129,47.467184,2
375,635000,550,0,550,0,1260,380,160,220,0,1,0,0,400,0,2,1,0,1,2016,-122.2957497,47.5948868,1
376,650000,1120,0,0,0,1120,0,0,0,570,0,100,0,0,0,3,0,1,1,1980,-122.1160942,47.6792416,3
377,503000,1480,0,0,0,1830,790,350,290,130,0,0,0,360,0,4,1,1,1,1974,-122.0968392,47.4715057,2
378,378500,820,0,0,0,1420,790,600,120,280,1,0,0,310,0,3,0,1,1,1976,-122.3711377,47.293311,2
379,484950,984,0,1350,0,2334,0,0,0,418,0,198,0,0,0,3,1,0,2,2018,-122.1381359,47.351787,4
380,140000,1160,620,0,0,1780,0,0,0,0,0,80,0,0,0,3,0,0,1,1913,-122.265944,47.2668563,3
381,440000,780,0,0,0,780,0,0,0,0,0,0,0,0,0,2,0,0,1,1950,-122.3520337,47.7331586,3
382,250000,2120,190,0,0,2890,1705,580,616,0,1,0,60,450,0,4,1,1,1,1975,-122.4648062,47.5017434,2
383,745000,1210,0,0,0,1210,850,0,220,0,0,40,0,160,0,3,0,1,1,1944,-122.2757654,47.681661,3
384,684950,1010,0,1515,0,2525,0,0,0,400,0,167,0,0,0,4,1,0,2,2019,-122.1573894,47.4361968,4
385,350000,1420,0,0,0,1420,0,0,0,230,0,250,0,0,0,3,0,0,1,1967,-122.307097,47.3357357,3
386,395000,1350,0,0,0,2360,1300,1010,290,190,1,0,0,400,0,4,0,2,1,1978,-122.3812774,47.3044073,2
387,870000,1340,0,0,0,2040,700,700,0,230,1,0,0,0,0,4,1,1,1,1959,-122.1774622,47.5557908,2
389,500000,700,420,0,0,1370,700,250,0,0,0,60,0,0,0,3,0,0,1,1920,-122.3655963,47.6823273,3
390,350000,800,0,0,0,800,670,0,0,0,0,0,0,0,0,2,0,0,1,1928,-122.2767268,47.4560509,3
391,130000,590,0,0,0,590,0,0,0,0,0,0,0,0,0,2,0,1,0,1923,-122.2024202,47.3066779,3
393,540000,1320,0,0,0,2030,1240,710,530,0,1,0,0,110,0,3,0,2,1,1978,-122.3242326,47.7153258,2
394,470000,1280,0,0,0,2410,1280,1130,0,340,1,100,0,440,52,4,0,0,2,1948,-122.2846642,47.7530498,2
395,737000,780,0,0,0,780,780,0,0,0,0,40,0,0,0,2,0,0,1,1941,-122.3791662,47.676895,3
396,995000,1280,0,0,0,2510,1230,1230,0,320,1,0,0,280,0,4,1,1,1,1957,-122.298841,47.6900846,2
397,295000,1300,0,0,0,1300,0,0,0,0,0,0,0,0,0,3,0,0,1,1955,-122.2834684,47.3234295,3
398,813000,1020,0,500,0,1520,1020,0,290,0,0,0,0,0,0,3,1,0,1,1927,-122.3182648,47.6365067,3
399,1320000,1220,0,1760,0,2980,0,0,0,500,0,200,0,0,0,4,1,1,2,2018,-122.2163119,47.7099815,4
400,370000,1090,0,0,0,1090,0,0,0,500,0,50,0,0,0,3,0,0,1,1962,-122.1690031,47.5002084,3
401,1025000,1710,0,0,0,2570,1480,860,600,0,1,150,0,220,0,4,0,2,1,1977,-122.1001688,47.6263815,2
402,599000,1100,0,0,0,1100,0,0,0,440,0,0,0,200,0,3,0,0,1,1960,-122.2841388,47.7144752,3
403,660000,1740,0,0,0,2660,1570,920,640,0,1,0,189,200,0,3,1,1,1,1976,-122.177667,47.4437174,2
404,949990,1240,0,1550,0,2790,470,0,470,0,0,170,0,0,0,4,0,1,2,2018,-122.136919,47.4854464,4
405,385000,1360,0,0,0,1770,1270,410,640,0,1,0,0,120,0,4,0,1,1,1969,-122.14526,47.3541899,2
406,630000,1370,0,0,0,1370,0,0,0,300,0,0,0,290,0,3,0,0,1,1940,-122.3589806,47.7119711,3
407,465000,620,500,0,0,1120,480,0,0,0,0,120,0,0,0,3,1,0,1,1910,-122.3078344,47.5850868,3
408,812500,1280,1280,0,0,3130,1280,570,250,160,1,90,0,160,75,3,0,1,1,1937,-122.375945,47.4514989,0
409,679950,480,0,480,0,1150,450,190,260,0,1,20,0,420,0,3,0,1,1,2017,-122.3753779,47.6788086,1
410,1450000,1530,0,0,0,3020,1490,1490,0,400,1,60,0,230,100,3,0,1,1,1946,-122.3681193,47.7244449,0
411,1060100,870,0,1100,0,2440,940,470,470,0,0,40,0,160,0,3,1,0,3,2000,-122.165559,47.5890456,4
412,423000,960,0,0,0,960,0,0,0,290,0,0,0,0,0,3,0,0,1,1975,-122.3613416,47.5262975,3
413,395000,1260,0,0,0,1680,890,420,0,0,0,300,0,0,0,3,0,0,1,1955,-122.2215878,47.4905872,3
414,575000,820,0,0,0,820,360,0,0,0,0,90,40,0,0,2,1,0,1,1918,-122.3426426,47.6640747,3
415,420000,1550,0,0,0,1550,0,0,0,520,0,90,0,200,0,3,0,1,1,1963,-122.1669067,47.5012918,3
416,1770000,2260,0,0,0,3150,890,890,0,720,1,280,0,0,0,4,0,1,2,1959,-122.175675,47.5909421,4
417,775000,1970,0,0,0,1970,460,0,0,500,0,60,0,670,0,4,0,1,1,1975,-122.2388344,47.7268567,3
418,460000,1040,0,0,0,1040,0,0,0,0,0,0,0,0,0,3,0,0,1,1955,-122.2632221,47.7653255,3
419,499950,984,0,1350,0,2334,0,0,0,418,0,198,0,0,0,3,1,0,2,2018,-122.13782,47.352023,4
420,475000,1220,0,0,0,1720,1150,500,570,0,1,0,0,140,0,3,1,0,1,1960,-122.3354807,47.7737197,2
421,590000,1610,0,0,0,1610,0,0,0,0,0,0,0,210,25,4,0,0,1,1952,-122.3533566,47.7121486,3
422,664950,1010,0,1515,0,2525,0,0,0,400,0,167,0,0,0,4,1,0,2,2018,-122.1566857,47.4373475,4
423,437000,790,0,810,0,2390,790,790,0,530,1,0,0,800,0,4,1,1,2,1980,-122.1445109,47.3675703,2
424,1050000,1030,0,1010,0,2040,230,0,0,0,0,70,50,0,0,4,1,0,1,1901,-122.2886135,47.6077709,3
425,605000,670,0,0,0,670,670,0,0,0,1,0,0,0,0,2,0,0,1,1943,-122.3910669,47.5683117,3
426,714850,480,0,490,350,1320,0,0,0,0,0,10,0,500,0,3,1,2,0,2017,-122.3666132,47.664578,1
427,1835000,1060,0,0,0,1060,270,0,0,0,0,0,0,0,0,2,0,0,1,1902,-122.3044468,47.6199515,3
428,650000,440,0,450,450,1340,0,0,0,0,0,0,0,350,0,3,0,1,1,2017,-122.3023032,47.5927662,1
429,902000,1280,0,0,0,2000,1120,720,400,0,1,0,0,300,0,4,0,1,2,1981,-122.123248,47.5972417,2
430,740000,590,0,530,0,1620,500,500,0,0,0,0,0,530,0,3,2,1,0,2016,-122.3498211,47.6582091,1
431,863500,1260,0,0,0,1750,1090,490,550,0,0,0,0,200,0,3,1,1,1,1976,-122.0912758,47.631339,2
432,400000,1040,0,0,0,1040,0,0,0,0,0,40,0,0,0,3,0,0,1,1942,-122.3292203,47.7205309,3
433,684000,1010,0,0,0,1730,1010,720,290,0,1,0,0,110,0,4,0,1,1,1968,-122.1730834,47.6801977,2
434,558000,1400,0,0,0,2400,1350,1000,0,0,1,0,0,140,0,6,0,1,1,1962,-122.3056406,47.7570956,2
435,590000,441,441,441,441,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,-122.3476383,47.6964976,1
436,540000,1900,0,0,0,2850,950,950,0,610,1,180,0,220,0,4,1,0,2,1977,-122.153032,47.381839,2
437,361300,1260,0,0,0,2210,1220,950,270,190,1,40,0,70,0,3,0,1,2,1979,-122.3476524,47.4913893,2
438,573000,1380,0,0,0,1740,750,360,0,530,1,0,0,190,0,3,0,1,1,1975,-122.2916939,47.7689527,2
439,260000,1510,0,0,0,1510,0,0,0,0,0,0,0,0,0,4,0,0,1,1957,-122.2792306,47.4393626,3
440,801000,1670,0,0,0,2570,1670,900,440,0,1,200,0,0,100,4,0,1,1,1951,-122.3975718,47.6869597,0
441,375000,1390,0,0,0,1390,0,0,0,0,0,0,0,0,0,4,0,0,2,1959,-122.285537,47.3782987,3
442,689000,570,0,570,0,1670,530,530,0,0,1,0,0,570,0,3,1,1,1,2016,-122.3095464,47.5962926,1
443,614000,460,0,460,0,1170,440,250,190,0,1,0,0,0,0,1,0,0,1,2018,-122.354579,47.6758389,1
444,804000,1670,0,1610,0,3280,0,0,0,460,0,340,0,0,0,4,0,1,3,2017,-122.2416564,47.5842357,4
445,390000,1770,0,0,0,1770,0,0,0,0,0,150,0,0,0,3,0,0,1,1958,-122.286209,47.5339547,3
446,675000,1300,0,0,0,2050,1270,750,520,190,1,0,0,290,0,4,1,1,1,1968,-122.1827854,47.7283659,2
447,700000,900,0,900,0,2260,860,460,400,0,1,170,0,0,0,4,1,1,2,2017,-122.22853,47.496507,2
448,409000,1960,0,0,0,1960,0,0,0,0,0,0,0,530,0,3,0,1,1,1973,-122.090747,47.3275979,3
449,440000,1140,0,0,0,1140,0,0,0,0,0,0,0,0,0,3,0,1,1,1950,-122.366088,47.5061312,3
450,763000,1360,0,0,0,1810,680,450,230,310,1,60,0,140,0,3,0,2,1,1981,-122.1287215,47.6886083,2
451,650000,410,0,410,290,1440,330,330,0,0,1,0,0,130,0,2,0,1,1,2018,-122.3723157,47.5658224,1
452,485000,1480,670,0,0,2150,0,0,0,400,0,50,0,310,0,4,0,0,1,1949,-122.3203471,47.7127197,3
453,737500,1610,0,0,0,2050,900,440,460,0,1,0,0,0,0,4,1,1,1,1966,-122.1293779,47.6561744,2
